,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
2846,6815432,35663869,Private room,,Praha 2,15,4.5,4.0,1.0,2.0,29.0,1.0,50.076637,14.414287,2016-03-21 17:34:46.150663
2847,6815443,35663869,Private room,,Praha 2,18,4.5,2.0,1.0,2.0,29.0,1.0,50.076969,14.414957,2016-03-21 14:40:25.012748
2848,6816145,26346764,Private room,,Praha 2,2,5.0,2.0,1.0,1.0,92.0,2.0,50.073215,14.436285,2016-03-21 15:50:11.088582
2849,6817212,3313415,Entire home/apt,,Praha 8,10,4.5,5.0,3.0,,84.0,2.0,50.090636,14.44108,2016-03-21 17:17:08.978981
2850,6819262,30800546,Entire home/apt,,Praha 2,2,4.5,2.0,1.0,1.0,52.0,4.0,50.065041,14.428017,2016-03-21 15:50:58.410237
2851,6819391,11092745,Entire home/apt,,Praha 6,10,5.0,5.0,2.0,1.0,45.0,2.0,50.090327,14.34992,2016-03-21 17:25:26.049486
2852,6820841,34675359,Entire home/apt,,Praha 1,36,5.0,2.0,1.0,1.0,65.0,2.0,50.084768,14.405389,2016-03-21 15:46:10.227570
2853,6827154,714502,Entire home/apt,,Praha 3,5,5.0,4.0,2.0,,69.0,4.0,50.084593,14.445748,2016-03-21 19:16:11.393700
2854,6827803,34768030,Private room,,Praha 5,0,,2.0,1.0,1.0,103.0,3.0,50.040878,14.384152,2016-03-21 17:44:38.598883
2855,6831715,25505424,Entire home/apt,,Praha 2,0,,2.0,1.0,1.0,129.0,2.0,50.065047,14.423632,2016-03-21 17:08:49.427037
2856,6833066,2196878,Entire home/apt,,Praha 2,38,4.5,4.0,1.0,1.0,45.0,2.0,50.081009,14.445473,2016-03-21 18:36:56.277067
2857,6833697,23294232,Entire home/apt,,Praha 7,40,5.0,3.0,1.0,1.0,35.0,2.0,50.103745,14.451511,2016-03-21 18:51:55.044876
2858,6834199,24908469,Entire home/apt,,Praha 6,10,5.0,5.0,2.0,1.0,33.0,3.0,50.10163,14.403137,2016-03-21 14:09:35.566139
2859,6834274,22287950,Entire home/apt,,Praha 4,2,4.5,4.0,1.0,1.0,29.0,2.0,50.060366,14.445537,2016-03-21 14:59:45.185873
2860,6838525,3767704,Entire home/apt,,Praha 4,18,5.0,4.0,1.0,,58.0,2.0,50.063183,14.439541,2016-03-21 15:52:32.583599
2861,6839373,35838593,Entire home/apt,,Praha 7,10,5.0,5.0,2.0,1.0,68.0,1.0,50.101168,14.445934,2016-03-21 18:39:09.997889
2862,6840837,33173822,Entire home/apt,,Praha 6,35,5.0,4.0,2.0,1.0,43.0,2.0,50.085922,14.371054,2016-03-21 14:56:44.426047
2863,6841145,4815291,Entire home/apt,,Praha 2,3,5.0,2.0,0.0,1.0,58.0,,50.07795,14.440245,2016-03-21 15:23:30.006742
2864,6841164,4815291,Entire home/apt,,Praha 3,3,4.5,,2.0,1.0,128.0,2.0,50.084038,14.45403,2016-03-21 16:45:59.422331
2865,6841809,3736234,Entire home/apt,,Praha 3,25,4.5,4.0,1.0,,66.0,2.0,50.078306,14.452721,2016-03-21 18:56:04.298858
2866,6842597,17009382,Private room,,Praha 1,36,4.5,2.0,1.0,1.0,36.0,1.0,50.077521,14.42397,2016-03-21 16:57:28.726325
2867,6843547,22830746,Private room,,Praha 10,0,,3.0,1.0,1.0,54.0,1.0,50.065233,14.50907,2016-03-21 14:52:48.387499
2868,6847754,11972741,Entire home/apt,,Praha 10,21,5.0,4.0,1.0,1.0,57.0,2.0,50.06928,14.452436,2016-03-21 17:42:08.406460
2869,6851152,33039624,Entire home/apt,,Praha 7,4,5.0,2.0,0.0,1.0,39.0,1.0,50.10307,14.435954,2016-03-21 18:32:20.029568
2870,6857590,1112333,Entire home/apt,,Praha 2,26,4.5,3.0,0.0,1.0,38.0,1.0,50.071739,14.428935,2016-03-21 19:02:48.156981
2871,6857968,35938591,Entire home/apt,,Zbraslav,5,5.0,4.0,2.0,1.0,47.0,2.0,50.000353,14.396823,2016-03-21 15:43:20.148330
2872,6858784,19789608,Entire home/apt,,Praha 7,41,5.0,4.0,1.0,1.0,57.0,2.0,50.10015,14.426066,2016-03-21 15:17:36.139733
2873,6859840,2325083,Entire home/apt,,Praha 3,9,4.5,,3.0,,109.0,3.0,50.079305,14.451246,2016-03-21 16:00:43.145838
2874,6865327,34055104,Private room,,Praha 7,16,5.0,2.0,1.0,1.0,29.0,1.0,50.105639,14.452476,2016-03-21 15:35:04.448360
2875,6867111,17631724,Private room,,Praha 4,47,5.0,2.0,1.0,1.0,13.0,2.0,50.063879,14.444347,2016-03-21 14:21:17.470505
2876,6867911,28744593,Entire home/apt,,Praha 6,16,5.0,4.0,2.0,,75.0,1.0,50.100514,14.402583,2016-03-21 18:55:35.704812
2877,6870018,3021012,Private room,,Praha 2,36,4.5,2.0,1.0,2.0,24.0,2.0,50.072046,14.430252,2016-03-21 17:56:13.869376
2878,6874996,26280214,Entire home/apt,,Praha 1,40,4.5,4.0,1.0,1.0,85.0,2.0,50.084828,14.421084,2016-03-21 17:46:33.882802
2879,6877683,36040078,Entire home/apt,,Praha 1,49,4.5,,3.0,,163.0,2.0,50.086252,14.413162,2016-03-21 18:24:43.972998
2880,6879736,9190181,Entire home/apt,,Praha 2,7,5.0,3.0,1.0,1.0,61.0,2.0,50.072513,14.438265,2016-03-21 17:25:53.981657
2881,6888716,3021012,Private room,,Praha 2,35,4.5,2.0,1.0,2.0,26.0,2.0,50.072153,14.428645,2016-03-21 16:44:10.387753
2882,6888964,6750421,Entire home/apt,,Praha 5,5,4.5,,4.0,3.0,209.0,3.0,50.076364,14.407882,2016-03-21 15:36:22.356783
2883,6889479,2524454,Private room,,Praha 1,1,5.0,3.0,1.0,1.0,65.0,1.0,50.089348,14.422542,2016-03-21 15:01:03.658142
2884,6889480,6750421,Entire home/apt,,Praha 5,2,5.0,,3.0,2.0,185.0,3.0,50.075402,14.408304,2016-03-21 16:42:04.932802
2885,6890450,34365229,Entire home/apt,,Praha 2,42,5.0,,3.0,,40.0,3.0,50.068598,14.417175,2016-03-21 14:44:09.923957
2886,6890979,36110821,Private room,,Praha 4,0,,2.0,1.0,1.0,30.0,1.0,50.043146,14.424907,2016-03-21 16:40:01.323813
2887,6891042,36110821,Private room,,Praha 4,0,,2.0,1.0,1.0,30.0,1.0,50.042598,14.426424,2016-03-21 16:16:25.004217
2888,6892043,34097179,Entire home/apt,,Praha 1,14,4.0,3.0,1.0,1.0,47.0,1.0,50.080411,14.42667,2016-03-21 14:28:56.565898
2889,6893754,35941288,Private room,,Praha 7,4,5.0,2.0,1.0,1.0,32.0,1.0,50.098428,14.431669,2016-03-21 17:41:40.210670
2890,6895233,36131006,Entire home/apt,,Praha 3,30,5.0,2.0,1.0,1.0,40.0,2.0,50.087431,14.446367,2016-03-21 14:26:31.251644
2891,6897744,23387503,Private room,,Praha 2,18,4.5,2.0,1.0,1.0,34.0,1.0,50.065104,14.433025,2016-03-21 17:36:23.754424
2892,6899653,13270743,Entire home/apt,,Praha 1,14,4.5,3.0,1.0,1.0,67.0,2.0,50.085537,14.421797,2016-03-21 14:22:49.910154
2893,6900360,33642376,Private room,,Praha 2,0,,2.0,1.0,1.0,65.0,1.0,50.07514,14.42817,2016-03-21 17:02:57.883851
2894,6901229,36164402,Entire home/apt,,Praha 5,2,4.5,2.0,1.0,1.0,45.0,1.0,50.061579,14.399861,2016-03-21 16:42:08.947195
2895,6903575,7000059,Entire home/apt,,Praha 4,12,4.5,4.0,3.0,1.0,67.0,3.0,50.048733,14.414117,2016-03-21 15:38:18.494423
2896,6907302,36197854,Private room,,Praha 4,3,5.0,2.0,1.0,1.0,35.0,1.0,50.040341,14.456876,2016-03-21 15:32:10.565298
2897,6907370,31916821,Entire home/apt,,Praha 4,0,,2.0,1.0,1.0,41.0,1.0,50.063112,14.434475,2016-03-21 19:02:54.968763
2898,6908403,3150262,Private room,,Praha 3,4,5.0,4.0,1.0,1.0,20.0,3.0,50.083961,14.451163,2016-03-21 14:45:14.097327
2899,6911246,36217873,Entire home/apt,,Praha 8,13,5.0,4.0,1.0,1.0,88.0,2.0,50.091887,14.45079,2016-03-21 19:12:42.577297
2900,6911552,35840710,Entire home/apt,,Praha 6,0,,4.0,2.0,1.0,85.0,2.0,50.083285,14.369292,2016-03-21 16:12:37.939008
2901,6912226,36217873,Entire home/apt,,Praha 8,9,5.0,4.0,1.0,,88.0,2.0,50.091892,14.451367,2016-03-21 14:28:37.460785
2902,6917603,32190538,Private room,,Praha 5,46,4.5,4.0,1.0,3.0,35.0,,50.070472,14.383291,2016-03-21 15:17:04.367913
2903,6917607,34565416,Private room,,Praha 7,0,,2.0,1.0,1.0,26.0,1.0,50.097836,14.432973,2016-03-21 17:07:03.365104
2904,6918708,8727124,Entire home/apt,,Praha 3,2,5.0,3.0,2.0,1.0,40.0,2.0,50.090026,14.467885,2016-03-21 17:05:55.578544
2905,6920069,4723213,Private room,,Praha 1,4,5.0,2.0,1.0,1.0,34.0,1.0,50.090762,14.428483,2016-03-21 15:12:15.500884
2906,6920574,36271270,Entire home/apt,,Praha 7,49,4.5,5.0,1.0,1.0,26.0,1.0,50.102019,14.437186,2016-03-21 16:45:52.050048
2907,6921136,7231809,Private room,,Praha 2,24,5.0,2.0,1.0,1.0,30.0,1.0,50.07927,14.445459,2016-03-21 17:31:42.469354
2908,6923555,36217873,Entire home/apt,,Praha 8,17,5.0,2.0,0.0,1.0,75.0,2.0,50.09363,14.45008,2016-03-21 15:48:16.932673
2909,6924153,13300847,Entire home/apt,,Praha 14,26,4.5,,2.0,1.0,25.0,2.0,50.110186,14.557872,2016-03-21 18:10:08.601074
2910,6924332,17632495,Private room,,Praha 7,35,5.0,3.0,1.0,1.0,27.0,2.0,50.103493,14.43447,2016-03-21 14:43:45.286326
2911,6924835,36297393,Entire home/apt,,Praha 1,1,5.0,4.0,2.0,1.0,46.0,1.0,50.093015,14.420812,2016-03-21 19:03:45.635183
2912,6929556,36326958,Private room,,Praha 2,0,,1.0,1.0,1.0,26.0,1.0,50.07744,14.448132,2016-03-21 15:37:21.887920
2913,6930836,23097615,Entire home/apt,,Praha 2,45,5.0,,2.0,2.0,46.0,2.0,50.077883,14.44668,2016-03-21 14:54:56.937886
2914,6932516,18151373,Entire home/apt,,Praha 2,21,4.0,4.0,1.0,1.0,53.0,1.0,50.074094,14.429797,2016-03-21 16:04:01.168207
2915,6933528,36349625,Entire home/apt,,Praha 1,18,5.0,3.0,1.0,1.0,58.0,3.0,50.081551,14.418751,2016-03-21 16:52:30.042729
2916,6935826,16210300,Entire home/apt,,Praha 5,16,5.0,2.0,0.0,1.0,61.0,2.0,50.070269,14.408827,2016-03-21 15:48:40.556476
2917,6936450,10629338,Private room,,Praha 1,0,,2.0,1.0,1.0,40.0,1.0,50.078723,14.428364,2016-03-21 14:48:41.778689
2918,6940659,36325044,Entire home/apt,,Praha 7,15,4.5,2.0,1.0,1.0,30.0,2.0,50.097703,14.430261,2016-03-21 17:13:30.695191
2919,6942745,15562708,Private room,,Praha 6,14,5.0,4.0,1.0,1.0,18.0,2.0,50.110599,14.393467,2016-03-21 18:25:25.704871
2920,6942761,2524454,Private room,,Praha 1,1,5.0,3.0,1.0,1.0,65.0,1.0,50.090879,14.422335,2016-03-21 18:41:36.315737
2921,6945994,36420123,Entire home/apt,,Praha 10,16,4.5,2.0,1.0,1.0,24.0,2.0,50.075415,14.495774,2016-03-21 18:10:24.661827
2922,6948788,18261349,Private room,,Praha 5,12,5.0,1.0,1.0,1.0,22.0,2.0,50.065598,14.369914,2016-03-21 14:47:45.285700
2923,6951057,15636143,Entire home/apt,,Praha 6,17,5.0,4.0,1.0,1.0,37.0,2.0,50.091893,14.354234,2016-03-21 15:05:29.174392
2924,6951509,6804835,Private room,,Praha 2,30,5.0,2.0,1.0,1.0,28.0,2.0,50.072591,14.434444,2016-03-21 15:42:49.833696
2925,6952097,26418476,Entire home/apt,,Praha 1,57,4.5,2.0,1.0,1.0,60.0,1.0,50.079522,14.41816,2016-03-21 15:13:02.605184
2926,6953028,36453514,Entire home/apt,,Praha 5,1,5.0,2.0,1.0,1.0,30.0,1.0,50.074538,14.407829,2016-03-21 15:32:57.824642
2927,6953151,3525262,Entire home/apt,,Praha 8,12,5.0,2.0,1.0,1.0,32.0,2.0,50.127467,14.435923,2016-03-21 14:41:08.263374
2928,6954903,36228421,Entire home/apt,,Praha 3,30,5.0,3.0,1.0,1.0,42.0,3.0,50.078809,14.45494,2016-03-21 16:35:15.310130
2929,6958457,32195725,Private room,,Praha 1,18,5.0,2.0,1.0,1.0,38.0,3.0,50.092484,14.426186,2016-03-21 18:51:12.005989
2930,6965177,17009382,Private room,,Praha 2,12,4.5,3.0,1.0,1.0,36.0,1.0,50.076781,14.422865,2016-03-21 17:07:19.494616
2931,6967491,30978472,Private room,,Praha 1,20,4.0,5.0,1.0,1.0,64.0,1.0,50.085484,14.424092,2016-03-21 14:34:21.844084
2932,6969682,23927404,Entire home/apt,,Praha 8,27,5.0,,2.0,1.0,129.0,2.0,50.094335,14.447704,2016-03-21 16:14:18.510713
2933,6970071,30904205,Entire home/apt,,Praha 5,2,5.0,,2.0,,112.0,2.0,50.073288,14.406358,2016-03-21 14:23:36.975256
2934,6970878,8988481,Entire home/apt,,Praha 8,0,,,2.0,,91.0,1.0,50.091087,14.441428,2016-03-21 15:34:04.010227
2935,6973285,9267374,Entire home/apt,,Praha 1,42,5.0,2.0,1.0,1.0,58.0,,50.079201,14.420979,2016-03-21 17:36:20.455074
2936,6979942,17803900,Entire home/apt,,Praha 1,14,5.0,,2.0,1.0,77.0,2.0,50.089684,14.426192,2016-03-21 14:22:43.973555
2937,6979969,7085715,Entire home/apt,,Praha 2,3,5.0,2.0,0.0,1.0,64.0,2.0,50.074535,14.429312,2016-03-21 17:45:16.055179
2938,6981463,21739270,Entire home/apt,,Praha 3,23,5.0,3.0,1.0,1.0,33.0,2.0,50.083531,14.452109,2016-03-21 14:38:19.110291
2939,6982466,36501989,Private room,,Praha 1,28,4.5,2.0,1.0,1.0,35.0,1.0,50.078258,14.421954,2016-03-21 14:30:58.341084
2940,6983912,20651108,Entire home/apt,,Praha 8,12,5.0,3.0,2.0,1.0,34.0,2.0,50.094268,14.458965,2016-03-21 14:42:32.844330
2941,6988227,36637691,Entire home/apt,,Praha 1,10,4.5,3.0,2.0,1.0,80.0,1.0,50.081277,14.417537,2016-03-21 18:51:35.551257
2942,6989419,3171647,Private room,,Praha 2,2,5.0,2.0,1.0,1.0,41.0,2.0,50.077044,14.415397,2016-03-21 15:44:58.067960
2943,6990695,36651631,Private room,,Praha 3,4,4.5,2.0,1.0,1.0,33.0,1.0,50.07896,14.453329,2016-03-21 18:14:46.244580
2944,6997044,14393127,Entire home/apt,,Praha 5,6,4.5,,3.0,,53.0,4.0,50.067616,14.39747,2016-03-21 15:07:17.452777
2945,6997475,36688007,Entire home/apt,,Praha 4,2,4.5,2.0,1.0,1.0,121.0,3.0,50.059271,14.452354,2016-03-21 16:53:01.396025
2946,6998228,26966730,Entire home/apt,,Praha 10,28,5.0,,2.0,,99.0,2.0,50.07454,14.455461,2016-03-21 14:50:12.188062
2947,6998383,8068634,Entire home/apt,,Praha 1,21,5.0,,2.0,,75.0,2.0,50.083798,14.40442,2016-03-21 16:20:02.721547
2948,6998756,1391355,Entire home/apt,,Praha 8,40,5.0,2.0,1.0,1.0,38.0,2.0,50.093134,14.445201,2016-03-21 14:58:37.785324
2949,6999510,32691841,Private room,,Praha 3,0,,3.0,1.0,1.0,69.0,2.0,50.083794,14.452968,2016-03-21 15:22:35.731846
2950,7000273,20483065,Private room,,Praha 1,2,4.0,3.0,1.0,1.0,60.0,3.0,50.080203,14.421469,2016-03-21 16:37:35.369934
2951,7001312,7720170,Entire home/apt,,Praha 6,4,5.0,2.0,1.0,1.0,34.0,3.0,50.10414,14.370692,2016-03-21 19:01:20.996272
2952,7001607,36702542,Entire home/apt,,Praha 5,0,,2.0,0.0,1.0,44.0,2.0,50.071033,14.383724,2016-03-21 17:54:31.352434
2953,7002186,31263447,Entire home/apt,,Praha 1,9,5.0,3.0,1.0,1.0,149.0,1.0,50.086933,14.417172,2016-03-21 17:45:36.328060
2954,7016117,11435402,Entire home/apt,,Praha 10,3,4.5,4.0,2.0,1.0,79.0,2.0,50.072078,14.443443,2016-03-21 14:43:13.617078
2955,7016367,12251475,Entire home/apt,,Praha 6,11,5.0,2.0,1.0,1.0,30.0,1.0,50.088809,14.38465,2016-03-21 16:15:51.147968
2956,7016950,4001948,Entire home/apt,,Praha 5,0,,,5.0,4.0,30.0,1.0,50.062811,14.410603,2016-03-21 18:22:59.274081
2957,7017790,3044555,Private room,,Praha 7,2,4.5,2.0,1.0,1.0,21.0,1.0,50.098449,14.434587,2016-03-21 16:30:35.101490
2958,7019067,2740680,Entire home/apt,,Praha 1,64,5.0,4.0,1.0,1.0,67.0,1.0,50.084696,14.420442,2016-03-21 14:28:20.668458
2959,7019133,34172395,Entire home/apt,,Praha 17,0,,2.0,1.0,,66.0,1.0,50.074491,14.311781,2016-03-21 17:35:30.779401
2960,7021250,18151373,Entire home/apt,,Praha 2,20,4.5,4.0,1.0,1.0,53.0,1.0,50.072881,14.429428,2016-03-21 17:22:27.107777
2961,7021325,18151373,Entire home/apt,,Praha 2,20,4.0,4.0,1.0,1.0,53.0,1.0,50.072025,14.429752,2016-03-21 16:35:11.770177
2962,7021326,18151373,Entire home/apt,,Praha 1,19,4.5,4.0,0.0,1.0,80.0,1.0,50.091773,14.420198,2016-03-21 16:05:48.919035
2963,7023488,10211776,Entire home/apt,,Praha 7,2,5.0,4.0,2.0,1.0,64.0,2.0,50.103277,14.419051,2016-03-21 16:44:55.225623
2964,7029849,22367143,Entire home/apt,,Praha 9,4,4.5,2.0,0.0,1.0,30.0,3.0,50.103258,14.496805,2016-03-21 14:24:35.412444
2965,7034396,36878905,Entire home/apt,,Praha 3,11,5.0,3.0,2.0,1.0,35.0,4.0,50.091666,14.48623,2016-03-21 17:58:20.425422
2966,7034598,36217873,Entire home/apt,,Praha 8,20,5.0,4.0,0.0,,88.0,2.0,50.09318,14.450775,2016-03-21 17:20:36.801208
2967,7035172,22064088,Entire home/apt,,Praha 1,43,4.5,2.0,1.0,1.0,70.0,2.0,50.078226,14.425726,2016-03-21 17:12:22.206028
2968,7035220,36217873,Entire home/apt,,Praha 8,8,5.0,2.0,0.0,,68.0,2.0,50.091514,14.449902,2016-03-21 16:57:14.171532
2969,7035257,36217873,Entire home/apt,,Praha 8,12,5.0,4.0,1.0,,88.0,2.0,50.091751,14.449952,2016-03-21 15:59:46.208075
2970,7035493,36884401,Private room,,Praha 10,2,5.0,2.0,1.0,1.0,22.0,1.0,50.071309,14.448038,2016-03-21 18:29:41.537362
2971,7035697,36217873,Entire home/apt,,Praha 8,8,5.0,4.0,1.0,1.0,88.0,2.0,50.092946,14.452103,2016-03-21 18:39:27.244750
2972,7035792,2631036,Entire home/apt,,Praha 2,34,4.5,2.0,1.0,1.0,39.0,,50.068914,14.416923,2016-03-21 16:31:22.575081
2973,7040482,24606844,Entire home/apt,,Praha 8,0,,3.0,1.0,1.0,67.0,7.0,50.091883,14.446337,2016-03-21 16:30:42.019536
2974,7042192,36870937,Private room,,Praha 5,4,4.5,1.0,1.0,1.0,20.0,1.0,50.066999,14.373829,2016-03-21 18:55:37.689818
2975,7043717,3313415,Entire home/apt,,Praha 2,6,4.5,4.0,2.0,1.0,78.0,3.0,50.069094,14.414475,2016-03-21 18:26:26.652397
2976,7044493,36939397,Entire home/apt,,Praha 6,0,,4.0,1.0,1.0,52.0,3.0,50.087506,14.34087,2016-03-21 16:41:12.743089
2977,7045905,23440845,Entire home/apt,,Zli?ín,0,,4.0,2.0,1.0,44.0,3.0,50.058399,14.278934,2016-03-21 15:57:10.666067
2978,7049553,16280061,Entire home/apt,,Praha 10,0,,4.0,1.0,1.0,58.0,3.0,50.064956,14.456806,2016-03-21 18:53:38.051934
2979,7050402,35817869,Entire home/apt,,Praha 1,42,4.5,2.0,1.0,1.0,50.0,2.0,50.092379,14.428443,2016-03-21 16:59:29.429461
2980,7058894,37018503,Shared room,,Praha 14,0,,1.0,1.0,1.0,22.0,1.0,50.101891,14.582142,2016-03-21 18:44:54.915929
2981,7058942,24476648,Entire home/apt,,Praha 1,20,5.0,3.0,1.0,1.0,43.0,1.0,50.083459,14.418662,2016-03-21 16:34:32.696728
2982,7059461,36981420,Entire home/apt,,Praha 1,15,5.0,2.0,1.0,1.0,98.0,1.0,50.077391,14.414325,2016-03-21 14:32:58.192873
2983,7060827,34160834,Entire home/apt,,Praha 4,0,,4.0,2.0,1.0,70.0,1.0,50.043853,14.42396,2016-03-21 16:53:25.152446
2984,7060854,19941912,Entire home/apt,,Praha 2,24,5.0,,2.0,,78.0,1.0,50.076208,14.433109,2016-03-21 17:54:56.044758
2985,7061831,37029757,Entire home/apt,,Praha 11,3,4.5,4.0,1.0,1.0,45.0,1.0,50.033274,14.525477,2016-03-21 18:05:05.076664
2986,7062211,37031759,Entire home/apt,,Praha 2,15,4.5,4.0,2.0,1.0,42.0,1.0,50.073787,14.432738,2016-03-21 14:11:16.536658
2987,7062716,16047786,Private room,,Praha 5,5,4.5,2.0,1.0,1.0,40.0,1.0,50.074966,14.408527,2016-03-21 18:53:32.519182
2988,7063478,36562493,Private room,,Praha 2,86,4.5,2.0,1.0,1.0,30.0,1.0,50.074711,14.431552,2016-03-21 17:49:44.178748
2989,7066892,9256100,Entire home/apt,,Praha 6,8,4.5,2.0,0.0,1.0,22.0,2.0,50.098729,14.365573,2016-03-21 19:09:06.473985
2990,7069860,5012066,Entire home/apt,,Praha 13,3,5.0,3.0,1.0,1.0,25.0,1.0,50.048423,14.350288,2016-03-21 17:01:40.387830
2991,7071569,36703399,Private room,,Praha 3,8,4.5,2.0,1.0,1.0,30.0,4.0,50.08597,14.444653,2016-03-21 14:23:45.196700
2992,7071697,16059682,Entire home/apt,,Praha 4,8,4.5,2.0,1.0,1.0,34.0,3.0,50.040852,14.483277,2016-03-21 16:54:16.913898
2993,7074761,35721107,Private room,,Praha 3,8,5.0,2.0,1.0,1.0,41.0,1.0,50.082775,14.445197,2016-03-21 15:19:38.795697
2994,7077299,2609610,Entire home/apt,,Praha 2,7,4.5,,1.0,,47.0,1.0,50.070294,14.430986,2016-03-21 19:17:34.532138
2995,7077799,23136058,Entire home/apt,,Praha 2,10,4.5,2.0,1.0,1.0,54.0,1.0,50.070949,14.429374,2016-03-21 17:20:33.459246
2996,7079906,28280611,Entire home/apt,,Praha 2,3,5.0,3.0,0.0,1.0,47.0,3.0,50.071429,14.429573,2016-03-21 15:44:26.855553
2997,7080037,8154793,Entire home/apt,,Praha 1,40,4.5,,2.0,1.0,46.0,1.0,50.089994,14.427323,2016-03-21 15:17:56.301121
2998,7080353,28280611,Entire home/apt,,Praha 2,11,4.5,3.0,0.0,1.0,46.0,3.0,50.071304,14.430482,2016-03-21 18:25:49.667853
2999,7080401,28280611,Entire home/apt,,Praha 2,4,5.0,3.0,0.0,1.0,46.0,3.0,50.070339,14.429233,2016-03-21 19:00:19.548600
3000,7081464,37122545,Entire home/apt,,Praha 8,43,4.5,5.0,2.0,1.0,61.0,1.0,50.093548,14.442767,2016-03-21 14:22:06.267176
3001,7081774,37124145,Entire home/apt,,Praha 10,1,5.0,4.0,1.0,1.0,35.0,2.0,50.06959,14.448719,2016-03-21 16:42:30.039382
3002,7083252,3995075,Entire home/apt,,Praha 7,6,5.0,4.0,2.0,1.0,79.0,2.0,50.10101,14.428292,2016-03-21 14:54:49.605023
3003,7085475,4704847,Entire home/apt,,Praha 4,0,,4.0,2.0,,80.0,4.0,50.05061,14.453671,2016-03-21 17:19:20.809997
3004,7090176,31203868,Private room,,Praha 3,10,4.0,2.0,1.0,1.0,32.0,1.0,50.083316,14.453515,2016-03-21 17:12:45.514498
3005,7091203,37167341,Entire home/apt,,Praha 2,28,5.0,2.0,1.0,1.0,66.0,2.0,50.072641,14.439089,2016-03-21 15:13:22.134187
3006,7093628,37179649,Entire home/apt,,Velká Chuchle,0,,4.0,2.0,1.0,77.0,1.0,50.003939,14.375167,2016-03-21 18:55:28.396885
3007,7098604,34365229,Entire home/apt,,Praha 2,33,5.0,,3.0,1.0,30.0,2.0,50.067966,14.41798,2016-03-21 17:02:52.499603
3008,7098726,37204924,Shared room,,Praha 1,1,5.0,1.0,1.0,1.0,24.0,1.0,50.079064,14.428025,2016-03-21 18:46:12.864270
3009,7101640,37214706,Private room,,Dolní M?cholupy,0,,2.0,1.0,1.0,77.0,1.0,50.055446,14.559903,2016-03-21 16:31:31.259561
3010,7102526,1778925,Entire home/apt,,Praha 7,0,,3.0,1.0,1.0,73.0,2.0,50.100945,14.445195,2016-03-21 18:43:12.776662
3011,7103190,5297514,Entire home/apt,,Praha 1,9,5.0,4.0,1.0,1.0,104.0,,50.091133,14.426495,2016-03-21 15:23:33.442777
3012,7114745,10680564,Entire home/apt,,Praha 8,30,5.0,,2.0,,40.0,2.0,50.093587,14.453782,2016-03-21 15:18:36.750018
3013,7119680,37296959,Private room,,Vino?,6,4.5,1.0,1.0,1.0,16.0,1.0,50.148084,14.575411,2016-03-21 18:23:31.238240
3014,7123184,37211895,Private room,,Praha 1,1,5.0,2.0,1.0,1.0,35.0,1.0,50.079166,14.428084,2016-03-21 17:47:25.261571
3015,7125109,34246856,Entire home/apt,,Praha 10,0,,2.0,1.0,1.0,43.0,6.0,50.071805,14.457859,2016-03-21 18:06:28.769781
3016,7126445,18083433,Entire home/apt,,Praha 6,0,,2.0,1.0,1.0,68.0,2.0,50.095241,14.403885,2016-03-21 15:58:16.820007
3017,7128458,37336958,Private room,,Praha 7,5,4.5,2.0,1.0,1.0,28.0,2.0,50.098454,14.433195,2016-03-21 18:50:03.399983
3018,7128494,37336958,Private room,,Praha 7,9,5.0,2.0,1.0,1.0,22.0,1.0,50.097043,14.43224,2016-03-21 17:12:15.501826
3019,7130926,10629338,Private room,,Praha 1,0,,2.0,1.0,1.0,40.0,1.0,50.079378,14.428613,2016-03-21 15:21:35.071763
3020,7136112,2555470,Entire home/apt,,Praha 1,18,5.0,4.0,1.0,1.0,115.0,2.0,50.089479,14.427695,2016-03-21 16:05:45.418146
3021,7136181,19078745,Entire home/apt,,Praha 6,0,,2.0,2.0,1.0,46.0,1.0,50.085051,14.372928,2016-03-21 17:51:23.553112
3022,7140831,28547611,Entire home/apt,,Praha 7,0,,,3.0,,400.0,2.0,50.100795,14.422901,2016-03-21 14:51:14.805064
3023,7144941,13258009,Entire home/apt,,Praha 1,29,4.0,3.0,1.0,1.0,39.0,2.0,50.084595,14.432236,2016-03-21 15:50:40.321503
3024,7147096,37428727,Private room,,Praha 7,1,5.0,2.0,1.0,1.0,16.0,,50.100413,14.435242,2016-03-21 19:15:10.095506
3025,7147980,22360393,Entire home/apt,,Praha 1,43,4.5,5.0,2.0,1.0,40.0,1.0,50.089296,14.400715,2016-03-21 16:01:53.746784
3026,7152875,37304260,Entire home/apt,,Praha 21,6,4.5,3.0,1.0,1.0,27.0,2.0,50.070757,14.684288,2016-03-21 16:56:39.764569
3027,7153836,37464754,Entire home/apt,,Praha 6,3,4.5,4.0,2.0,1.0,34.0,1.0,50.085407,14.384205,2016-03-21 17:04:16.416136
3028,7154411,14598685,Private room,,Praha 1,4,4.5,3.0,1.0,1.0,29.0,1.0,50.080617,14.419678,2016-03-21 17:45:18.387042
3029,7154957,37468991,Entire home/apt,,Satalice,1,5.0,4.0,3.0,,43.0,1.0,50.126575,14.579204,2016-03-21 18:13:20.696605
