"url","Title link","Title link_link","Locality value","Normprice value","Labelbinding values"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+kk 40 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-jablonova/1683415388","Jabloňová, Praha - Záběhlice","3 260 000 Kč","Balkon; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+kk 55 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-v-haji/1929433436","V háji, Praha 7 - Holešovice","3 450 000 Kč","Družstevní; Parkování"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+1 73 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-hlubocepy-proslunena/3948208476","Prosluněná, Praha - Hlubočepy","4 599 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+1 69 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-radlice-nad-konvarkou/3637301596","Nad Konvářkou, Praha 5 - Radlice","4 190 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+1 53 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zabehlice-zvonkova/536924508","Zvonková, Praha 10 - Záběhlice","2 890 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+kk 78 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-petrovice-frostova/973263196","Frostova, Praha 10 - Petrovice","3 590 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+1 78 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-cimice-okorska/3039289692","Okořská, Praha 8 - Čimice","4 190 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+kk 44 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-horni-mecholupy-nad-prehradou/847569244","Nad Přehradou, Praha 10 - Horní Měcholupy","2 499 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+1 56 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-dejvice-namesti-borislavka/3829915996","náměstí Bořislavka, Praha 6 - Dejvice","4 145 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+1 76 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-horni-mecholupy-livornska/2699616604","Livornská, Praha 10 - Horní Měcholupy","3 700 000 Kč","Družstevní; Vybavený; Bus 3 min. pěšky; Obchod 3 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+kk 76 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-nevanova/3572687196","Nevanova, Praha 6 - Řepy","3 780 000 Kč","Vybavený; Tramvaj 2 min. pěšky; Obchod 5 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+1 68 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-strasnice-na-hroude/2713837916","Na Hroudě, Praha 10 - Strašnice","3 699 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 3+1 78 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-horni-mecholupy-livornska/632017244","Livornská, Praha 10 - Horní Měcholupy","3 690 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 4+kk 87 m²","https://www.sreality.cz/detail/prodej/byt/4+kk/praha-horni-mecholupy-milanska/2051723612","Milánská, Praha 10 - Horní Měcholupy","3 890 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=12","Prodej bytu 2+kk 61 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1951060316","U Plynárny, Praha 10 - Michle","3 618 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Cihlová; Škola 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+1 75 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-praha-6-/3185758556","Praha 6","3 645 000 Kč","Lodžie; Panelová; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+1 75 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-repy-laudova/3743539548","Laudova, Praha 6 - Řepy","3 645 000 Kč","Lodžie; Panelová; Částečně vybavený; Škola 4 min. pěšky; Obchod 7 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/2275594588","Křivatcová, Praha 5 - Zličín","4 742 950 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/1045418332","Křivatcová, Praha 5 - Zličín","4 622 258 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/131326300","Křivatcová, Praha 5 - Zličín","4 707 568 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/668197212","Křivatcová, Praha 5 - Zličín","4 800 719 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/3872645468","Křivatcová, Praha 5 - Zličín","4 705 012 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/919855452","Křivatcová, Praha 5 - Zličín","4 868 870 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1993597276","Křivatcová, Praha 5 - Zličín","4 902 552 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1372840284","Křivatcová, Praha 5 - Zličín","4 673 161 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/3771982172","Křivatcová, Praha 5 - Zličín","4 473 915 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/550756700","Křivatcová, Praha 5 - Zličín","3 826 657 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2966675804","Křivatcová, Praha 5 - Zličín","4 887 020 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/483647836","Křivatcová, Praha 5 - Zličín","4 644 121 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/1137959260","Křivatcová, Praha 5 - Zličín","4 597 165 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/450093404","Křivatcová, Praha 5 - Zličín","4 817 386 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1003741532","Křivatcová, Praha 5 - Zličín","4 902 692 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/3637764444","Křivatcová, Praha 5 - Zličín","4 693 048 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 68 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/4101169500","Grafická, Praha 5 - Smíchov","4 160 000 Kč","Cihlová; Škola 1 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=13","Prodej bytu 2+kk 40 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-olgy-havlove/1355600220","Olgy Havlové, Praha - Žižkov","3 419 000 Kč","Cihlová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Cihlová; Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 2+kk 54 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dubec-nad-mlynskym-potokem/2888880476","Nad Mlýnským potokem, Praha 10 - Dubeč","3 440 000 Kč","Cihlová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 64 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nusle-lumirova/758174044","Lumírova, Praha 2 - Nusle","4 822 000 Kč","Cihlová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1531957596","Křivatcová, Praha 5 - Zličín","4 477 822 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 76 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/3909411164","Křivatcová, Praha 5 - Zličín","4 915 330 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/772071772","Křivatcová, Praha 5 - Zličín","4 708 001 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2069090652","Křivatcová, Praha 5 - Zličín","4 565 220 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2255016284","Křivatcová, Praha 5 - Zličín","4 650 479 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2337263964","Křivatcová, Praha 5 - Zličín","4 592 288 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2605699420","Křivatcová, Praha 5 - Zličín","4 548 121 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/139448668","Křivatcová, Praha 5 - Zličín","4 697 548 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/676319580","Křivatcová, Praha 5 - Zličín","4 827 346 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/944755036","Křivatcová, Praha 5 - Zličín","4 589 385 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1750061404","Křivatcová, Praha 5 - Zličín","4 651 090 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/503636316","Křivatcová, Praha 5 - Zličín","4 766 513 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 76 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1481625948","Křivatcová, Praha 5 - Zličín","4 953 805 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/2286932316","Křivatcová, Praha 5 - Zličín","4 893 553 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/3092238684","Křivatcová, Praha 5 - Zličín","4 830 627 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/4165980508","Křivatcová, Praha 5 - Zličín","4 667 785 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/693096796","Křivatcová, Praha 5 - Zličín","4 947 502 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=14","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/1845813596","Křivatcová, Praha 5 - Zličín","4 857 255 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=15","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=15","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-krivatcova/3897545052","Křivatcová, Praha 5 - Zličín","4 834 753 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=15","Prodej bytu 2+kk 59 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-krivatcova/1308942684","Křivatcová, Praha 5 - Zličín","4 625 888 Kč",""
